Serial No,ratings,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,category,product type,brand,main_cat,price,Human Sentiment Score,Review Type,Sentiment_Score,Sentiment_Magnitude,Normalized_Sentiment_Scores
5675,5,,True,"05 10, 2016",A1NMEVM61M0KI3,B00EN8PJN8,Gigitty,Part arrived on time and fit up perfectly.,Making ice again,1462838400,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,Manitowoc Ice,Tools & Home Improvement,44.21,0.8,Positive,0.9,0.9,0.76
5680,5,4,True,"02 28, 2015",AXOO6C2Y8NS9F,B00ENOQOYU,Shannon,"So far, so good. The range arrived in good shape and works great.",Happy with it so far.,1425081600,"['Appliances', 'Ranges, Ovens & Cooktops', 'Wall Ovens', 'Double Wall Ovens']",Double Wall Ovens,GE,Appliances,229.99,0.8,Positive,0.9,1.8,0.46
5684,5,,True,"07 21, 2016",A27FPKOKRNWKJM,B00ET2CKEY,turntable,Fits my Roper.  Cheap and flimsy but works well on my cheap Roper dryer and who needs a long lasting replacement on a machine that is nearing expiration anyway?,Good for it's purpose.,1469059200,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,ERP,Tools & Home Improvement,13.99,0.7,Positive,0.3,1.1,0.27
5686,1,,True,"12 11, 2014",AD2CUEU3F6185,B00EV9SKBW,Gus Shella,"You heard me. The color of this replacement coil is actually green. Not just by my standards, but all my family and friends. They told me it's the product they received from the manufacturer. I wonder who that is....???? They were nice about refunding, but that's a lot of work for such a obvious problem. Stop selling the green coils. Do you really think anyone who own a Jenn-Air will accept that? Oh, and it was difficult to fit in the slot, too. Complete fail.",It's green!,1418256000,"['Appliances', 'Parts & Accessories', 'Range Parts & Accessories', 'Burners']",Burners,Maytag,Tools & Home Improvement,16.95,-0.8,Negative,-0.3,5.0,-0.06
5692,2,,True,"03 14, 2017",A2EVYMM58Y7VWB,B00EVWN93I,Katherine,didn't fit  !,Two Stars,1489449600,"['Appliances', 'Parts & Accessories', 'Washer Parts & Accessories', 'Drain Pumps']",Drain Pumps,Supco,Tools & Home Improvement,24,-0.6,Negative,-0.8,0.8,-0.76
5701,1,,True,"10 23, 2015",A90M9NXIQVBBO,B00F4LL6DU,Arthur E. Wright,The filter did not fit my model drier as promised. Too wide.,did not fit,1445558400,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Maytag,Tools & Home Improvement,26.14,-0.6,Negative,-0.8,1.6,-0.46
5703,4,,True,"04 10, 2015",A2Z9AMR9SUSQG1,B00F4LL6DU,Christina Ahner,"works fine, a little tight but does the job.",Four Stars,1428624000,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Maytag,Tools & Home Improvement,26.14,0.6,Positive,0.5,0.5,0.76
5704,5,,True,"12 23, 2014",AJFOJ8N4CUCPH,B00F4LL6DU,Carol Ryder Esq.,Does the job well in an ancient dryer.,It works great on old dryer,1419292800,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Maytag,Tools & Home Improvement,26.14,0.8,Positive,0.9,0.9,0.76
5710,5,,True,"12 28, 2014",A1H9X4IILD7ZQU,B00FB3149C,susan Summey,Just whAt I needed.,Five Stars,1419724800,"['Appliances', 'Parts & Accessories', 'Freezer Parts & Accessories']",Freezer Parts,Electrolux,Appliances,7.53,0.8,Positive,0.6,0.6,0.76
5713,5,,True,"01 25, 2018",A36LFVCZRZPN5X,B00FEZNXRI,Dave,keeping my 100 stick humidor at 71% with 2 packs,Doing exactly what they're supposed to do,1516838400,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Accessories']",Humidifier Accessories,Boveda,Amazon Home,5.04,0.8,Positive,0.3,0.3,0.76
5716,5,,True,"06 29, 2016",A1GW94MXDO5NXZ,B00FEZNXRI,MAntv58,"Why i didn't this I will forever kick myself. Terrific idea, really well executed, great service to all cigar smokers. No more little sponge-things that dry up in ten minutes.","Terrific idea, really well executed",1467158400,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Accessories']",Humidifier Accessories,Boveda,Amazon Home,5.04,0.8,Positive,0.5,2.0,0.24
5718,5,,True,"04 21, 2016",A394T7W5HPHLJ6,B00FEZNXRI,Matthew Troy,"It isxworking exactly as projected. Holding steady in two of my humidors at 67%. 125 cigars and 45 cigars respectively. I will definitely purchase these again and sell, toss, or store the gel jars.",Only way to keep a humidor!!!,1461196800,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Accessories']",Humidifier Accessories,Boveda,Amazon Home,5.04,0.9,Positive,0.5,2.1,0.23
5719,5,,True,"02 19, 2016",A2Z0MJZKK7TRO0,B00FEZNXRI,SEAN M KEARNEY,Work great and one less thing I need to worry about.  I know my cigars are being taken care.,Five Stars,1455840000,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Accessories']",Humidifier Accessories,Boveda,Amazon Home,5.04,0.8,Positive,0.5,1.1,0.43
5725,5,,True,"12 5, 2014",A1EY5ZYB3A2X9Q,B00FEZNXRI,Amazon Customer,Excellent product. Keeps my cigars right where I want them.,Five Stars,1417737600,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Accessories']",Humidifier Accessories,Boveda,Amazon Home,5.04,0.8,Positive,0.9,1.9,0.44
5729,5,,True,"09 10, 2014",A2EB8J5EKGGHXC,B00FEZNXRI,Jim G,These made a huge difference in my humidor.,Five Stars,1410307200,"['Appliances', 'Parts & Accessories', 'Humidifier Parts & Accessories', 'Accessories']",Humidifier Accessories,Boveda,Amazon Home,5.04,0.8,Positive,0.9,0.9,0.76
5734,5,3,True,"12 3, 2016",A3621PIX8H0AXS,B00FIYOK0Y,Psi 5,"My Samsung washer stopped draining completely (got an ""nD"" error code) and a quick web search suggested pump issues. I took the back off of the washer and removed the pump to find a nice chunk of metal stuck in there. The metal had actually worn away the impeller blades and hence the poor drainage.

This pump is a perfect OEM replacement. Install was super easy: 2 screws for the back cover, 3 screws holding the pump to the frame, two hose clamps, and one electrical connection. Replacement took maybe 15 minutes start to finish.

Two tips: 1 ) make sure you have lots of towels under the hoses and around the washer. If it is not draining, once you release the hose clamps, all that water comes out. It is not a ton but having towels to catch it makes cleanup a lot easier and 2) place a towel or rag over the opening on the back of the washer. It is just stamped sheet metal and is rather sharp. I got a couple of ""paper cut"" like wounds that would have been avoided if I'd covered the edge of the opening.

In the end, this was a very simple DIY project hat probably saved $200-300 over calling a repair service. Go for it.",Perfect OEM replacement,1480723200,"['Appliances', 'Parts & Accessories', 'Washer Parts & Accessories', 'Drain Pumps']",Drain Pumps,Samsung,All Electronics,6.04,0.8,Positive,0.1,5.8,0.02
5738,5,,True,"09 18, 2015",AOAW9VJMMKPKK,B00FIYOK0Y,Jose Mayo,Is working great,Good,1442534400,"['Appliances', 'Parts & Accessories', 'Washer Parts & Accessories', 'Drain Pumps']",Drain Pumps,Samsung,All Electronics,6.04,0.8,Positive,0.8,0.8,0.76
5740,5,,True,"05 14, 2015",A1RAHG13214FFS,B00FIYOK0Y,stormie,just what i needed to get my washer to work again,works great,1431561600,"['Appliances', 'Parts & Accessories', 'Washer Parts & Accessories', 'Drain Pumps']",Drain Pumps,Samsung,All Electronics,6.04,0.8,Positive,0.9,0.9,0.76
5741,5,,True,"09 25, 2016",A35OHTXKCREJUM,B00FKI8AUY,Anon Y. Mous,Perfect fit for the GE model microwave I have.,Five Stars,1474761600,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Handles']",Refrigerator Handles,GE,Tools & Home Improvement,55.59,0.8,Positive,0.9,0.9,0.76
5744,5,,True,"08 25, 2016",A2UXH8D1BY65P4,B00FKI7OJC,Amazon Customer,"Love works perfect,",Five Stars,1472083200,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,ERP,Tools & Home Improvement,14.99,0.8,Positive,0.8,0.8,0.76
5749,5,,True,"08 3, 2017",A18WWK3MWL3F65,B00G23MKHA,candy,"this is great for 3 people at all times ,we never run out of fresh ice",Five Stars,1501718400,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Ice Makers']",Ice Makers,Whynter,Appliances,23.78,0.8,Positive,0.9,0.9,0.76
5758,4,7,True,"07 10, 2015",AW876CV4AQWCT,B00G23MKHA,Pfoggy,"Pretty much exactly as advertised - it has been cranking out cubes since the day it arrived. At last the ice can keep up with my wife's constant demand! The large size cubes (it makes three sized) pop out 12 about every 13 minutes and the water reservoir holds enough water for several hours of operation. It is a little larger than I anticipated but is exactly the size it specified. The only thing keeping it from 5 stars is it is a little bit noisy compared to our (admittedly very quiet) refrigerator. It's been almost two months since it arrived, so an opinion on long term reliability will have to wait a bit.",Good product at a very competitive price,1436486400,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Ice Makers']",Ice Makers,Whynter,Appliances,23.78,0.6,Positive,0.4,4.0,0.1
5761,4,4,True,"10 25, 2016",A26GVKHFQHG2XV,B00G23MKES,Mary Ann,Even on large setting....ice cubes are smaller than a previous ice maker that we had,Ok,1477353600,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Ice Makers']",Ice Makers,Whynter,Appliances,14.52,0.6,Positive,-0.6,0.6,-0.76
5768,5,2,True,"06 19, 2017",A3MB5PG2MR4W4L,B00G23MKL6,peter washington,"it is doing what we need and want it to do, and was the cheapest buying it here",just what I wanted,1497830400,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Freezers', 'Upright Freezers']",Upright Freezers,Whynter,Appliances,19.81,0.7,Positive,0.5,0.5,0.76
5770,3,,True,"03 26, 2017",A1SWR5CXDJNUDN,B00G23MKL6,Larry,Had small dent in front on delivery. Bottom seal didn't fit tight. I had to modified the bottom hing bracket so the gasket fit tight. It does do -2 when the gasket fits right.,Had small dent in front on delivery. Bottom seal ...,1490486400,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Freezers', 'Upright Freezers']",Upright Freezers,Whynter,Appliances,19.81,-0.3,Negative,-0.4,2.1,-0.19
5773,5,2,True,"09 12, 2016",A14BRE0HKGTRK8,B00G23MKL6,Anthony,Works really good.,Five Stars,1473638400,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Freezers', 'Upright Freezers']",Upright Freezers,Whynter,Appliances,19.81,0.8,Positive,0.9,0.9,0.76
5777,4,4,True,"02 27, 2016",A9EQM9DTJHXMH,B00G23MKL6,Sheryl A Koenigsberg,"Worked great for storing breastmilk.  I was able to store 100 4oz bags.  Very quiet and stable.  Like many others, ours came with cosmetic damage to the outside, but it didn't impact its performance.",Great for storing breastmilk!,1456531200,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Freezers', 'Upright Freezers']",Upright Freezers,Whynter,Appliances,19.81,0.6,Positive,0.8,3.2,0.24
5783,1,,True,"06 3, 2018",A1JKBVTA4B4NRF,B00G2THQOG,Sachin,The thing broke on the sides in a month. Now I cant even return it.,will break,1527984000,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,ERP,Tools & Home Improvement,12.5,-0.7,Negative,-0.8,1.7,-0.44
5788,5,,True,"11 27, 2017",A3OXY9R7FEADU,B00G2THQOG,Jennifer Roberts,Perfect. Thank you. Much better price than in store.,Five Stars,1511740800,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,ERP,Tools & Home Improvement,12.5,0.8,Positive,0.9,2.7,0.32
5793,5,,True,"07 14, 2017",A139XGY7KUSTK3,B00G2THQOG,Amazon Customer,Wonderful replacement part- solid and a perfect fit!!!,Wow,1499990400,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,ERP,Tools & Home Improvement,12.5,0.8,Positive,0.9,0.9,0.76
5797,5,,True,"08 25, 2016",A2W8NCVWLDXL4E,B00G2THQOG,William G. Stallion,Perfect fit for our Refrigerator! Also less than half the cost of the oem ones.,Good quality at a great price!,1472083200,"['Appliances', 'Parts & Accessories', 'Refrigerator Parts & Accessories', 'Bins']",Refrigerator Bins,ERP,Tools & Home Improvement,12.5,0.8,Positive,0.8,1.6,0.46
5800,1,2,True,"11 20, 2015",A2ZKWRDK4CDTPN,B00GDBDPJS,Corrie M.,"Don't waste your money or time on this ice maker.  I purchased this Danby Portable Ice Maker, received it, let it sit @ room temp in an upright position for 36 hrs.  I cleaned it, plugged it in, turned it on, (control is basically off/on button, but you need to push / hold for 5 seconds to get it clean itself.  IF it would work.)  Lights came on, but then, nothing.... no ice.  It DID make a lot of noise, but that was all it made.
It went back & I will not purchase this brand again.",Don't waste your money or time on this ice maker,1447977600,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Ice Makers']",Ice Makers,Danby,Appliances,14.52,-0.8,Negative,-0.5,4.2,-0.12
5803,1,55,True,"08 18, 2014",ARB4Z8ZLFMQ51,B00GHIJNY8,Pl,"First off, I love the compact side by side concept. That being said, the manufacturer has a SERIOUS quality control issue. The 100 plus pound item arrived in a very skimpy cardboard box with VERY little packaging material (thin Styrofoam on the edges only). When I went to open it I tilted the box to one side and heard screws or bolts rattling in the housing. When I removed it from the cheap cardboard box, there was a dent on almost  EVERY panel. Not just small ones, but Quarter sized and larger. Thinking that wouldn't be the end of the world, I proceeded to forgive the bad packaging and was hopeful that the product would be good. Well, when I opened the doors, BOTH of them fell off. It appears as if the hinge pin which pivots the top part of the doors are too short. Being the eternal optimist, I opted to remove the top panel ( 2 simple screws to hold it down) to see if I could fix it. Well it was then when I was convinced that  it needed to be returned because ALL 3 of the screws used to bolt the metal panel where the pivots recess into were stripped out when it was manufactured, which means it NEVER worked properly and left the factory like this!!!! Oh-- I did find out what the rattling was in the housing, there were 2 nuts just floating in the housing which I could not find a home for.

I really wanted this to work, but all the odds were against me. Bottom line, VERY POOR quality control, and equally poor packaging. What a Shame!",SOME OF THE WORST QUALITY CONTROL I HAVE EVER SEEN!!!,1408320000,"['Appliances', 'Refrigerators, Freezers & Ice Makers', 'Refrigerators']",Refrigerators,Avanti,Appliances,66.7,-0.9,Negative,-0.5,10.6,-0.05
5806,5,,True,"03 18, 2018",AZ487199ONLFR,B00GK4P77G,Amazon Customer,shipped on time and fit perfect,Five Stars,1521331200,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Whirlpool,Tools & Home Improvement,36.84,0.8,Positive,0.9,0.9,0.76
5809,4,,True,"09 26, 2017",A3FOK7QFH6EGD1,B00GK4P77G,Bob S.,Another quality product,I like it!,1506384000,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Whirlpool,Tools & Home Improvement,36.84,0.7,Positive,0.9,0.9,0.76
5812,5,,True,"05 2, 2017",A18CUKGI4DGC9G,B00GK4P77G,Ed,Works great and came right on time.,Works great,1493683200,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Whirlpool,Tools & Home Improvement,36.84,0.8,Positive,0.9,0.9,0.76
5814,5,,True,"12 11, 2016",AZOW87F405EUO,B00GK4P77G,teacherdave,Seems to fit and work as advertised,As promised,1481414400,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Whirlpool,Tools & Home Improvement,36.84,0.8,Positive,0.9,0.9,0.76
5819,5,,True,"06 12, 2016",A5OW045P6B4MZ,B00GK4P77G,angela birdsall,Just the part I needed. Works perfectly!,Five Stars,1465689600,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Whirlpool,Tools & Home Improvement,36.84,0.8,Positive,0.9,1.8,0.46
5820,5,,True,"03 6, 2016",AG2BPRR91M2MF,B00GK4P77G,Greg,This dryer lint filter is a quality replacement for our original Kenmore gas dryer.  Good product.,Good product.,1457222400,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Whirlpool,Tools & Home Improvement,36.84,0.8,Positive,0.9,1.8,0.46
5828,4,,True,"03 20, 2015",A3BYC2DAI850XN,B00GK4P77G,martin ortiz,Filter was about an inch too long but still does the job.,Four Stars,1426809600,"['Appliances', 'Parts & Accessories', 'Dryer Parts & Accessories', 'Lint Screens']",Lint Screens,Whirlpool,Tools & Home Improvement,36.84,0.6,Positive,0.0,0.0,
5833,1,,True,"06 16, 2015",A3CKOH7VMMLSV4,B00GS3G0B6,Elaine Bryant,"It did not fit. How
Do I return it?",One Star,1434412800,"['Appliances', 'Parts & Accessories', 'Range Parts & Accessories', 'Drip Pans']",Drip Pans,Whirlpool,Tools & Home Improvement,6.81,-0.6,Negative,-0.7,1.5,-0.44
